254.00,13.00
163.00,4.00
95.00,0.00
60.00,0.00
27.00,0.00
6.00,37.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
10.00,0.00
228.00,0.00
16.00,0.00
48.00,0.00
0.00,0.00
78.00,38.00
310.00,56.00
353.00,36.00
342.00,80.00
191.00,60.00
224.00,97.00
334.00,115.00
350.00,126.00
366.00,134.00
345.00,109.00
334.00,100.00
359.00,92.00
410.00,102.00
448.00,100.00
459.00,93.00
448.00,84.00
428.00,75.00
431.00,48.00
439.00,20.00
443.00,1.00
416.00,0.00
380.00,0.00
352.00,0.00
333.00,0.00
319.00,50.00
289.00,46.00
254.00,18.00
223.00,9.00
193.00,0.00
165.00,0.00
148.00,13.00
130.00,16.00
123.00,3.00
108.00,0.00
97.00,0.00
79.00,0.00
53.00,0.00
0.00,31.00
0.00,38.00
0.00,9.00
0.00,52.00
0.00,57.00
0.00,63.00
0.00,75.00
0.00,37.00
0.00,54.00
0.00,44.00
5.00,22.00
4.00,25.00
9.00,15.00
10.00,18.00
20.00,20.00
30.00,26.00
42.00,31.00
49.00,35.00
59.00,41.00
73.00,48.00
84.00,52.00
97.00,56.00
110.00,60.00
123.00,69.00
142.00,64.00
165.00,64.00
190.00,56.00
210.00,56.00
231.00,45.00
244.00,48.00
255.00,40.00
260.00,39.00
254.00,32.00
240.00,23.00
220.00,16.00
196.00,8.00
167.00,2.00
140.00,0.00
110.00,0.00
85.00,0.00
62.00,0.00
44.00,0.00
30.00,3.00
17.00,6.00
9.00,0.00
1.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.00
0.00,34.00
0.00,35.00
0.00,24.00
0.00,49.00
0.00,60.00
13.00,75.00
17.00,71.00
147.00,67.00
100.00,71.00
73.00,63.00
61.00,68.00
62.00,72.00
39.00,63.00
25.00,60.00
16.00,59.00
13.00,58.00
10.00,61.00
0.00,58.00
0.00,57.00
215.00,55.00
304.00,50.00
227.00,51.00
194.00,52.00
137.00,49.00
181.00,33.00
251.00,25.00
281.00,61.00
261.00,42.00
227.00,45.00
219.00,40.00
237.00,19.00
281.00,15.00
270.00,11.00
253.00,19.00
232.00,21.00
218.00,8.00
225.00,0.00
0.00,57.00
0.00,72.00
0.00,79.00
0.00,59.00
0.00,33.00
0.00,33.00
0.00,22.00
0.00,24.00
0.00,39.00
0.00,30.00
0.00,27.00
5.00,36.00
4.00,41.00
5.00,43.00
8.00,39.00
16.00,42.00
33.00,44.00
50.00,37.00
66.00,35.00
83.00,42.00
100.00,47.00
113.00,56.00
144.00,60.00
167.00,66.00
197.00,66.00
221.00,64.00
248.00,55.00
265.00,48.00
283.00,42.00
293.00,31.00
295.00,25.00
317.00,28.00
310.00,32.00
308.00,33.00
274.00,32.00
226.00,74.00
188.00,41.00
134.00,28.00
65.00,0.00
50.00,16.00
26.00,0.00
0.00,96.00
0.00,7.00
0.00,48.00
0.00,0.00
20.00,0.00
0.00,0.00
175.00,0.00
0.00,0.00
0.00,37.00
127.00,30.00
142.00,204.00
