 
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
60.00,0.00
75.00,0.00
360.00,145.00
194.00,283.00
104.00,434.00
234.00,380.00
219.00,563.00
168.00,620.00
89.00,657.00
87.00,467.00
77.00,433.00
0.00,438.00
92.00,403.00
747.00,310.00
865.00,219.00
744.00,225.00
716.00,263.00
675.00,387.00
598.00,439.00
733.00,477.00
832.00,464.00
810.00,409.00
742.00,421.00
689.00,428.00
655.00,391.00
642.00,343.00
637.00,303.00
603.00,290.00
539.00,315.00
461.00,341.00
391.00,353.00
404.00,348.00
419.00,339.00
410.00,343.00
396.00,347.00
362.00,331.00
339.00,345.00
 
0.00,73.00
0.00,2.00
0.00,17.00
200.00,36.00
308.00,31.00
294.00,21.00
265.00,3.00
280.00,7.00
295.00,31.00
235.00,52.00
210.00,73.00
219.00,79.00
175.00,52.00
203.00,40.00
244.00,47.00
233.00,59.00
282.00,80.00
295.00,91.00
338.00,111.00
371.00,114.00
390.00,113.00
457.00,121.00
484.00,113.00
536.00,112.00
556.00,115.00
581.00,114.00
553.00,123.00
484.00,115.00
437.00,109.00
393.00,106.00
345.00,101.00
490.00,97.00
601.00,180.00
570.00,174.00
573.00,113.00
675.00,97.00
581.00,307.00
466.00,23.00
399.00,103.00
300.00,201.00
244.00,61.00
190.00,86.00
206.00,36.00
244.00,0.00
138.00,0.00
145.00,0.00
0.00,0.00
97.00,0.00
799.00,0.00
907.00,0.00
819.00,136.00
689.00,273.00
456.00,479.00
434.00,480.00
650.00,500.00
711.00,656.00
713.00,669.00
625.00,490.00
608.00,431.00
707.00,323.00
741.00,200.00
762.00,142.00
732.00,268.00
647.00,278.00
656.00,233.00
658.00,226.00
655.00,226.00
637.00,280.00
580.00,364.00
514.00,408.00
470.00,428.00
443.00,384.00
409.00,328.00
357.00,298.00
336.00,271.00
320.00,257.00
304.00,223.00
291.00,271.00
284.00,269.00
288.00,290.00
290.00,302.00
287.00,304.00
287.00,296.00
292.00,295.00
294.00,292.00
293.00,286.00
295.00,252.00
296.00,254.00
295.00,239.00
288.00,226.00
 
0.00,213.00
146.00,165.00
275.00,56.00
367.00,0.00
263.00,23.00
112.00,63.00
119.00,81.00
323.00,84.00
229.00,137.00
249.00,125.00
219.00,158.00
211.00,92.00
220.00,51.00
281.00,20.00
301.00,61.00
333.00,73.00
331.00,74.00
371.00,90.00
435.00,92.00
434.00,97.00
472.00,96.00
478.00,96.00
484.00,84.00
514.00,90.00
493.00,162.00
457.00,103.00
466.00,123.00
443.00,99.00
422.00,107.00
512.00,111.00
592.00,65.00
609.00,34.00
647.00,65.00
645.00,12.00
582.00,0.00
467.00,0.00
346.00,0.00
235.00,0.00
168.00,0.00
97.00,0.00
51.00,0.00
21.00,96.00
1.00,239.00
0.00,447.00
0.00,444.00
0.00,498.00
0.00,479.00
0.00,433.00
0.00,477.00
0.00,507.00
0.00,516.00
37.00,500.00
94.00,364.00
92.00,292.00
165.00,291.00
339.00,289.00
156.00,331.00
204.00,427.00
232.00,489.00
250.00,509.00
176.00,489.00
147.00,481.00
135.00,466.00
121.00,413.00
72.00,407.00
14.00,396.00
0.00,382.00
745.00,389.00
883.00,421.00
822.00,452.00
769.00,484.00
572.00,490.00
342.00,457.00
640.00,420.00
668.00,363.00
729.00,347.00
697.00,320.00
618.00,310.00
595.00,280.00
633.00,288.00
682.00,284.00
701.00,277.00
667.00,302.00
601.00,289.00
572.00,247.00
572.00,242.00
552.00,240.00
547.00,232.00
500.00,245.00
449.00,280.00
 
136.00,84.00
177.00,95.00
0.00,197.00
0.00,147.00
233.00,72.00
415.00,0.00
433.00,0.00
229.00,0.00
294.00,45.00
467.00,40.00
455.00,49.00
393.00,113.00
353.00,107.00
325.00,92.00
321.00,70.00
359.00,45.00
371.00,49.00
427.00,66.00
437.00,95.00
461.00,97.00
562.00,107.00
604.00,125.00
688.00,133.00
757.00,171.00
798.00,163.00
785.00,170.00
789.00,184.00
737.00,184.00
606.00,187.00
739.00,180.00
625.00,181.00
781.00,166.00
799.00,155.00
800.00,148.00
683.00,141.00
611.00,128.00
529.00,184.00
410.00,221.00
324.00,95.00
194.00,89.00
96.00,156.00
35.00,167.00
4.00,0.00
0.00,110.00
0.00,75.00
0.00,84.00
0.00,66.00
0.00,14.00
0.00,0.00
0.00,9.00
0.00,0.00
14.00,0.00
47.00,0.00
157.00,0.00
576.00,0.00
203.00,41.00
313.00,64.00
339.00,0.00
294.00,0.00
279.00,0.00
188.00,8.00
162.00,52.00
113.00,89.00
88.00,82.00
0.00,156.00
1023.00,101.00
848.00,56.00
806.00,0.00
815.00,0.00
565.00,0.00
450.00,0.00
721.00,0.00
730.00,0.00
773.00,0.00
788.00,25.00
706.00,61.00
707.00,94.00
748.00,100.00
754.00,99.00
753.00,83.00
693.00,79.00
609.00,73.00
563.00,60.00
487.00,60.00
468.00,69.00
439.00,86.00
413.00,103.00
380.00,106.00
353.00,110.00
342.00,119.00
